transaction_id,date,branch_id,branch_name,kota,provinsi,rating_cabang,customer_name,product_id,product_name,actual_price,discount_percentage,persentase_gross_laba,nett_sales,nett_profit,rating_transaksi
TRX2506350,2020-03-24,37602,Kimia Farma - Apotek,Garut,Jawa Barat,4.5,Adam Cooper,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,4.3
TRX6212416,2020-02-26,32332,Kimia Farma - Apotek,Malang,Jawa Timur,4.1,Samuel Hernandez,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,4.8
TRX7475644,2021-05-09,15370,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.1,Julie Hill,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,4.9
TRX5083723,2022-07-09,90512,Kimia Farma - Apotek,Samarinda,Kalimantan Timur,4,Joshua Hopkins,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,4.3
TRX6172089,2023-12-27,40222,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,4.1,Sherri Kirby,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,4.7
TRX1895071,2023-07-05,35860,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.2,Rachel Lewis,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,4.6
TRX7755894,2021-01-16,28422,Kimia Farma - Apotek,Pariaman,Sumatera Barat,3.9,Deborah Jensen,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,3.1
TRX9463687,2021-12-29,56576,Kimia Farma - Apotek,Padang,Sumatera Barat,4.2,Carlos Myers,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,3.8
TRX3580686,2022-03-13,53959,Kimia Farma - Apotek,Ternate,Maluku Utara,3.9,Rebecca Hancock,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,4.3
TRX1207901,2021-07-02,80387,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.9,Robert Cochran DDS,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,3.3
TRX7487720,2022-05-19,48388,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4,Jessica Mahoney,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,3.6
TRX4269727,2022-02-17,69471,Kimia Farma - Apotek,Probolinggo,Jawa Timur,4.8,Blake Villegas,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,3.6
TRX6498315,2023-02-02,34034,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,3.9,Sarah Benton,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,3.8
TRX9169543,2020-03-16,31706,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.1,Maria Brooks,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,3
TRX9815706,2022-12-15,44632,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.5,Tara Mcgee,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,3.4
TRX7737392,2020-11-07,86446,Kimia Farma - Apotek,Bitung,Sulawesi Utara,4.1,Kelsey Nguyen,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,3.9
TRX3855605,2023-09-07,96742,Kimia Farma - Apotek,Garut,Jawa Barat,4.4,Heather Higgins,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,4.3
TRX7698077,2023-01-03,65902,Kimia Farma - Apotek,Balikpapan,Kalimantan Timur,4.2,James Williams,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,4.9
TRX2133418,2021-10-21,35746,Kimia Farma - Apotek,Surabaya,Jawa Timur,4.5,Keith Garcia,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,3.1
TRX1580128,2021-03-26,37584,Kimia Farma - Apotek,Karawang,Jawa Barat,4.9,Kyle Larson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,3.3
TRX8706866,2020-11-05,61804,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,4.4,Amy Golden DDS,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,3.6
TRX6850221,2023-09-28,81487,Kimia Farma - Apotek,Lhokseumawe,Aceh,4.8,Thomas Hurley,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,4.4
TRX1813722,2022-10-24,64238,Kimia Farma - Apotek,Jakarta,DKI Jakarta,4,Devin Robertson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,3.1
TRX1057381,2023-01-12,18983,Kimia Farma - Apotek,Solok,Sumatera Barat,4.8,Katie Medina,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,3.8
TRX7934062,2023-11-29,90334,Kimia Farma - Apotek,Yogyakarta,DI Yogyakarta,4.4,David Turner,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,3.6
TRX1306515,2022-08-26,76725,Kimia Farma - Apotek,Subang,Jawa Barat,4.9,Tina Scott,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,4.9
TRX4745151,2022-09-20,87969,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.4,Frank Hernandez,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,3
TRX9113063,2020-04-15,90913,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.8,Sean Robertson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,3.3
TRX8390379,2023-07-10,61764,Kimia Farma - Apotek,Kupang,Nusa Tenggara Timur,4.7,Cory Berger,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,4.4
TRX5427195,2020-01-11,31737,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.2,Darryl Stone,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,4.1
TRX7242876,2023-10-19,99442,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.9,Mr. Thomas Ross Jr.,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,3.3
TRX7057000,2022-06-30,21410,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.2,Rhonda Baker,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.11,0.1,2097.69,209.769,3.8
TRX7987115,2022-08-10,40540,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.7,Dawn Alvarado,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.2
TRX6934856,2021-08-21,16040,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.2,Brenda Martinez,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.7
TRX7465535,2020-02-19,67807,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4.4,Jeremy Hart,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.8
TRX2788797,2021-03-09,55847,Kimia Farma - Apotek,Subang,Jawa Barat,4.3,Clayton Pearson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.4
TRX6090212,2022-07-04,47175,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.9,Susan Taylor,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.5
TRX1695725,2023-12-15,78115,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.7,Paul Salazar,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.2
TRX5360373,2023-05-11,40222,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,4.1,Terry Lambert,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.3
TRX6822735,2020-05-27,29203,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.3,Tammy Martin,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.8
TRX4132906,2022-08-02,29922,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,3.9,Holly Hamilton,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.1
TRX5788195,2023-11-17,34034,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,3.9,Jonathan Brown,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4
TRX5912073,2020-03-11,93257,Kimia Farma - Apotek,Kotamobagu,Sulawesi Utara,4.6,Jasmine Turner,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.5
TRX1662761,2021-09-17,47342,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,4.3,Brenda Alvarado,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,5
TRX4702667,2020-07-13,45962,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.4,Katherine Morton,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,5
TRX1393656,2021-04-03,22764,Kimia Farma - Apotek,Denpasar,Bali,4.4,Brenda Morris,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.1
TRX3208763,2020-01-13,45642,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.7,Nicholas Green,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.6
TRX6535119,2023-09-19,99950,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.6,Brian West,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.9
TRX3952146,2022-07-18,50288,Kimia Farma - Apotek,Ternate,Maluku Utara,4.4,Carla White,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.9
TRX7722903,2023-11-26,37946,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.1,Daniel Garcia,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.6
TRX4976125,2020-06-10,48635,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.3,Robert Johnson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.5
TRX7279549,2023-05-12,64238,Kimia Farma - Apotek,Jakarta,DKI Jakarta,4,Jesse Collins,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.9
TRX1758419,2020-03-11,42922,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4.1,Jennifer Garcia,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.2
TRX9365911,2021-08-28,12174,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.7,Monica Jones,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.1
TRX9932804,2022-02-11,31305,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.2,Jessica Wilson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.2
TRX2625163,2020-05-26,46902,Kimia Farma - Apotek,Cirebon,Jawa Barat,4,Tamara Butler,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.5
TRX8009501,2021-12-29,49606,Kimia Farma - Apotek,Palu,Sulawesi Tengah,4.6,Jon Chavez,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.5
TRX3303143,2023-01-17,37584,Kimia Farma - Apotek,Karawang,Jawa Barat,4.9,John Potter,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.4
TRX4392058,2022-03-20,84189,Kimia Farma - Apotek,Ciamis,Jawa Barat,5,Dylan Donaldson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4
TRX6392880,2023-01-07,65823,Kimia Farma - Apotek,Kendari,Sulawesi Tenggara,4.9,Helen Chavez,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.5
TRX4597404,2023-06-04,75569,Kimia Farma - Apotek,Indramayu,Jawa Barat,4.1,Nicole Ellis,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.2
TRX9018533,2022-09-18,47691,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,3.9,Kristi Mueller,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.3
TRX4719353,2020-03-02,90214,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.2,Gabriel Gordon,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.5
TRX9687527,2021-01-05,89154,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.5,Ashley Arnold,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.1
TRX6558935,2021-06-24,37995,Kimia Farma - Apotek,Probolinggo,Jawa Timur,4.4,Taylor Diaz,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.6
TRX8217027,2021-04-20,94753,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.2,Jason Frank,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.7
TRX8262419,2022-09-01,44632,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.5,Sarah Frye,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4
TRX8558348,2022-03-03,37946,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.1,Brenda Holmes,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4
TRX1222455,2020-12-18,24646,Kimia Farma - Apotek,Kupang,Nusa Tenggara Timur,4.4,Ashlee Gordon,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.8
TRX4453979,2020-01-14,35365,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4.5,Clayton Forbes,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.2
TRX4410742,2023-06-09,68034,Kimia Farma - Apotek,Ambon,Maluku,4.1,Thomas Mahoney,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.1
TRX2709954,2021-02-20,34489,Kimia Farma - Apotek,Garut,Jawa Barat,4.4,Christian Hayes,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.8
TRX2245010,2023-08-02,44221,Kimia Farma - Apotek,Garut,Jawa Barat,4,Christina Davenport,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.3
TRX2568608,2020-11-21,31604,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.4,Gerald Rojas,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.5
TRX4967204,2021-06-19,32332,Kimia Farma - Apotek,Malang,Jawa Timur,4.1,Andrew Rogers,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,5
TRX8297907,2021-08-23,98300,Kimia Farma - Apotek,Subang,Jawa Barat,4.9,Christina Sanders,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.8
TRX7761034,2022-11-21,63792,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.1,Taylor Fleming,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,5
TRX7909099,2020-06-16,66565,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,3.9,Carlos Johnson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3
TRX7094479,2023-04-11,90214,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.2,Timothy Hughes,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.2
TRX5462294,2022-11-01,40313,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.8,Emily Bryan,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.4
TRX7508138,2023-10-10,68556,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.8,John Turner,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.7
TRX4992508,2020-01-20,87938,Kimia Farma - Apotek,Samarinda,Kalimantan Timur,4.5,Dana Jones,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.1
TRX2477532,2023-08-16,14495,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,4.8,Jason Stewart,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.2
TRX6203036,2021-05-29,20566,Kimia Farma - Apotek,Lhokseumawe,Aceh,4,Adam Weber,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.6
TRX8261602,2021-09-19,82336,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.2,John Smith,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.6
TRX6642174,2023-07-19,39578,Kimia Farma - Apotek,Ambon,Maluku,4.7,Paul Kennedy,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.3
TRX7482853,2021-06-20,21490,Kimia Farma - Apotek,Jayapura,Papua,4.1,Michael Holmes,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.3
TRX2844359,2020-07-27,28557,Kimia Farma - Apotek,Jambi,Jambi,4.5,Amy Schwartz,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.2
TRX6840492,2021-05-20,69841,Kimia Farma - Apotek,Lhokseumawe,Aceh,4.9,James Arias,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.9
TRX3732639,2022-01-12,14433,Kimia Farma - Apotek,Gorontalo,Gorontalo,4,Melissa Michael,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4
TRX7103865,2020-07-26,87281,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.4,Stephanie Gibbs DVM,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.7
TRX3696104,2022-09-13,85014,Kimia Farma - Apotek,Balikpapan,Kalimantan Timur,4,Matthew Brown,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.2
TRX3570017,2022-02-21,83357,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.2,Nicole Watkins,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.3
TRX9158467,2021-03-13,51463,Kimia Farma - Apotek,Ternate,Maluku Utara,4.4,Linda Martinez,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.1
TRX6469120,2020-11-30,13089,Kimia Farma - Apotek,Subang,Jawa Barat,4.1,Brad Herrera,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.1
TRX5825722,2021-09-05,47503,Kimia Farma - Apotek,Denpasar,Bali,4.1,Mark Rojas,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.1
TRX1356905,2021-09-18,51463,Kimia Farma - Apotek,Ternate,Maluku Utara,4.4,Katie Scott,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.1
TRX7868919,2021-06-21,19169,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.5,Thomas Adams,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.2
TRX9857306,2020-06-14,23647,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.6,Jodi Williams,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3
TRX5869291,2023-01-09,12369,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.4,Jasmine Rice,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.1
TRX5739385,2021-12-23,54078,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,4.7,Alexander King,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.3
TRX6800033,2020-06-25,31604,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.4,Jessica Lawson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3
TRX6356335,2020-05-20,83589,Kimia Farma - Apotek,Cianjur,Jawa Barat,4.6,Alan Quinn,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.4
TRX2555853,2021-05-28,51833,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.2,Matthew Hunt,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.6
TRX1007017,2022-08-29,92115,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.5,Kristina Davis,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.9
TRX1724817,2023-08-20,64080,Kimia Farma - Apotek,Batam,Kepulauan Riau,4.1,Danielle Carter MD,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.3
TRX2849423,2022-10-25,18306,Kimia Farma - Apotek,Manado,Sulawesi Utara,5,Jeffrey Mueller,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.2
TRX3173801,2023-08-05,68556,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.8,Kristen Ortiz,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.5
TRX7234463,2020-09-28,63863,Kimia Farma - Apotek,Subang,Jawa Barat,4.7,Michael Taylor,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.9
TRX7594675,2021-12-04,98676,Kimia Farma - Apotek,Malang,Jawa Timur,4.4,Paige Miller,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.1
TRX7952264,2020-10-04,42291,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.3,Christopher Frank,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.4
TRX3637784,2022-01-03,89566,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4.4,David Gregory,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.6
TRX3649687,2021-03-20,84443,Kimia Farma - Apotek,Tebing Tinggi,Sumatera Utara,4.2,Jay Sanchez,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.9
TRX8135876,2020-07-15,59549,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.2,Abigail Jones,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.4
TRX7219157,2022-09-24,28053,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.1,Michelle Smith,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.8
TRX5420203,2020-11-01,64080,Kimia Farma - Apotek,Batam,Kepulauan Riau,4.1,Lisa Jackson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4
TRX9802511,2023-11-11,49438,Kimia Farma - Apotek,Ternate,Maluku Utara,4.9,Yolanda Lynch,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.1
TRX5246915,2021-01-14,31935,Kimia Farma - Apotek,Tangerang,Banten,4.4,Samantha Hahn,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.2
